Unnamed: 0,Text,tokens,sent_score,word_count,sent_index
251,s        현재 수도권  강원내륙 산지에 호우특보가 발효된 가운데  서울  인천  경기북부와 강원북부 중심 시간당        의 매우 강한 비 내리는 곳 있습니다   최신 기상정보 및 특보상황  실시간 레이더영상 등을 참고해주시,현재 수도권 강원 산지 호우 특보 발효 가운데 서울 인천 북부 강원 북부 중심 시간 매우 강한 내리는 있습니다 최신 기상 정보 특보 상황 실시간 레이더 영상 참고 해주시,0,131,0.0
252,s        윗쪽은 비피해 남쪽은 극심한 가뭄  그래서 터는 함부로 옮기는게 아니다,윗쪽 피해 남쪽 극심한 가뭄 함부로 옮기는게 아니다,-2,48,-0.041666666666666664
253,s s    s    계양구청  계양구 산사태 발생 위험이 높음  산림 및 발생 우려지역 주민과 방문객은 입산 금지 및 산에서 떨어진 안전한 곳으로 대피해 주시기 바랍니다    계양구청  안전안내문자  재난문자,계양 구청 계양구 산사태 발생 위험 높음 산림 발생 우려 지역 주민 방문객 입산 금지 떨어진 안전한 피해 시기 바랍니다 계양 구청 안전 안내 문자 재난 문자,-2,117,-0.017094017094017096
254,호우  순훈   그 호랑이랑 산신령 이제 인간행세 꽤 잘한다네요     s,호우 순훈 호랑이 산신령 이제 인간 행세 한다네요,1,41,0.024390243902439025
255,중부 집중호우  서울  개 자치구 산사태 경보 주의보 발령     s,중부 집중호우 서울 자치구 산사태 경보 주의보 발령,0,38,0.0
256,스쿠이타 메인으로 유지른 먹는 사람임네다      고유  후시이타는 소비만 하는데   그릴지 안그릴지는 몰라용   그림은 가뭄에 콩나듯 하고 파우치를 만듭니다    숨쉬듯이 여체화를 하니 지뢰시면 계정뮤트추천드립니당,스쿠 이타 메인 지른 먹는 사람 고유 후시 이타 소비 하는데 그릴 그릴지는 몰라용 그림 가뭄 하고 파우치 만듭니 숨쉬듯이 여체화 하니 지뢰 계정 뮤트 추천 드립니당,-1,120,-0.008333333333333333
257,국민의힘 박형수 원내대변인   윤석열 대통령 호우 대처 아쉬운 점  묻자  서해 공무원 피살 무대처가 문제이지       s                   머릿속에  북풍 공작  네글자 외에 아무것도 들어있는게 없다보니,국민 박형수 원내 대변인 윤석열 대통령 호우 대처 아쉬운 묻자 서해 공무원 피살 무대 처가 문제 머릿속 북풍 공작 글자 아무 들어있는게 없다 보니,-1,123,-0.008130081300813009
258,년  월  일 기록적인 호우로 인한 강남 침수로 오세훈의 대권꿈도 떠내려가버림    년 전 수해 기억하는 서초구민 강남구민 많아요      s,기록 호우 인한 강남 침수 오세훈 대권 떠내려가 버림 수해 기억 하는 서초 구민 강남 구민 많아요,-2,79,-0.02531645569620253
259,서울에 폭설이 내리고 난리가 날 때 눈 구경할 일 없던 남쪽 끄트머리에 살던 나는 그 모습이 마치 다른 나라의 재난 같았다  중남부에서 오래도록 가뭄에 시달리는 지역민에게는 지금 수도권의 물난리도 그렇게 아득히 멀게 느껴지겠구나 한다,서울 폭설 내리고 난리 구경 없던 남쪽 끄트머리 살던 모습 마치 다른 나라 재난 같았다 남부 가뭄 시달리는 지역 지금 수도권 물난리 아득히 멀게 느껴지겠구나 한다,0,130,0.0
260,이미 사추 육아로 경력직이긴 했지만 위무선이 낳은 아이들 덕에 정말로 부친이 된 남망기  가졌을 때도 낳아만 주면 세상 전부를 다 줄 것처럼 굴더니 낳고 난 뒤엔 정말로 모든 육아를 자처해 남망기 출장간 날 처음으로 위무선이 아이,육아 경력 이긴 했지만 무선 낳은 아이 부친 남망기 가졌을 낳아만 주면 세상 전부 굴더니 낳고 모든 육아 자처 남망기 출장 처음 무선 아이,2,128,0.015625
261,흐아앙이 그뜻이었어요  ㅇ ㅇ  동공지진     s,흐아앙 이었어요 동공 지진,0,28,0.0
262,정말 대통령실 통째로 개판이구나  대가리 제대로 된 놈이 한개도 없네   영상   대통령 호우 대처 아쉬운 점  묻자  서해 공무원 피살 무대처가 문제이지         s,정말 대통령실 통째 개판 대가리 제대로 개도 없네 영상 대통령 호우 대처 아쉬운 묻자 서해 공무원 피살 무대 처가 문제,0,96,0.0
